user_id,total_sessions,conversion_rate,avg_page_clicks,total_page_clicks,avg_session_duration_minutes,last_session,total_trips,completed_trips,trips_per_session,total_revenue,avg_revenue_per_trip,revenue_per_session,avg_lead_time,avg_trip_duration,seats,checked_bags,rooms,nights,cancel_rate,one_way_ratio,discount_ratio,flight_ratio,hotel_ratio,avg_distance_km,account_age_days,age,has_children,married,has_trips,has_revenue,segment_label
609367,5,0.4,14.8,74,1.83,2023-06-13 21:53:07.000,2,2,0.4,3486.5,1743.25,697.3,6 days 16:30:46.5,10.0,1.0,0.5,1.0,8.0,0.0,0.0,0.5,1.0,1.0,2331.0,190,40,False,False,True,True,Low Activity Leisure
609374,6,0.17,12.0,72,1.47,2023-07-18 16:08:14.000,1,1,0.17,751.5,751.5,125.25,8 days 21:47:30,5.0,,,1.0,5.0,0.0,0.0,1.0,0.0,1.0,,190,19,False,False,True,True,Low Activity Leisure
609402,5,0.2,13.8,69,1.72,2023-05-13 13:48:09.000,1,1,0.2,2439.0,2439.0,487.8,6 days 13:29:38,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,190,59,True,True,True,True,Low Activity Leisure
609404,5,0.4,17.8,89,2.19,2023-05-19 21:19:16.000,2,2,0.4,3865.04,1932.52,773.01,4 days 32:02:56.5,10.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.5,1.0,2492.0,190,29,False,False,True,True,Low Activity Leisure
609412,6,0.33,11.17,67,1.43,2023-06-07 21:02:53.000,2,2,0.33,4105.71,2052.86,684.29,11 days 30:35:24.5,8.0,1.0,0.0,1.0,7.5,0.0,0.0,0.0,0.5,1.0,2069.0,190,37,False,True,True,True,Low Activity Leisure
609426,6,0.17,14.33,86,1.79,2023-07-09 15:32:23.000,1,1,0.17,1253.0,1253.0,208.83,5 days 14:28:56,7.0,,,1.0,7.0,0.0,0.0,1.0,0.0,1.0,,190,35,False,True,True,True,Low Activity Leisure
609432,6,0.17,13.5,81,1.71,2023-04-26 19:18:26.000,1,1,0.17,2947.72,2947.72,491.29,140 days 11:41:34,14.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,793.0,190,18,False,False,True,True,Low Activity Leisure
609452,5,0.2,10.0,50,1.25,2023-03-05 19:57:06.000,1,1,0.2,2406.0,2406.0,481.2,14 days 15:02:54,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,190,45,False,False,True,True,Low Activity Leisure
609457,6,0.17,34.33,206,4.25,2023-06-14 20:38:42.000,1,1,0.17,1648.0,1648.0,274.67,1 day 14:56:44,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,190,23,False,False,True,True,Low Activity Leisure
609461,5,0.2,19.0,95,2.32,2023-07-14 12:48:36.000,1,1,0.2,2100.0,2100.0,420.0,12 days 23:31:50,5.0,,,2.0,5.0,0.0,0.0,0.0,0.0,1.0,,190,23,True,False,True,True,Low Activity Leisure
609464,5,0.4,28.2,141,3.51,2023-05-07 19:07:40.000,2,2,0.4,6106.14,3053.07,1221.23,7 days 16:55:23,14.0,1.0,0.0,1.0,14.0,0.0,0.0,0.5,0.5,1.0,2289.0,190,44,False,False,True,True,Low Activity Leisure
609474,5,0.2,11.4,57,1.42,2023-07-03 17:18:14.000,1,1,0.2,243.0,243.0,48.6,13 days 17:41:46,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,190,19,False,False,True,True,Low Activity Leisure
609490,7,0.14,10.71,75,1.33,2023-03-28 05:48:25.000,1,1,0.14,536.0,536.0,76.57,2 days 13:11:46,2.0,,,1.0,2.0,0.0,0.0,1.0,0.0,1.0,,190,16,False,False,True,True,Low Activity Leisure
609494,6,0.17,8.17,49,1.02,2023-06-08 14:49:17.000,1,1,0.17,936.0,936.0,156.0,3 days 17:28:38,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,190,17,False,False,True,True,Low Activity Leisure
609504,6,0.17,11.17,67,1.39,2023-04-19 21:37:14.000,1,1,0.17,3585.0,3585.0,597.5,3 days 12:13:21,15.0,,,1.0,15.0,0.0,0.0,1.0,0.0,1.0,,190,29,False,False,True,True,Low Activity Leisure
609518,5,0.4,9.6,48,1.2,2023-05-30 14:52:37.000,2,2,0.4,5795.97,2897.99,1159.19,9 days 01:45:56,19.5,1.0,0.0,1.0,18.5,0.0,0.0,0.0,0.5,1.0,1533.0,190,46,False,False,True,True,Low Activity Leisure
609519,5,0.2,19.6,98,2.4,2023-03-20 19:56:49.000,1,1,0.2,728.0,728.0,145.6,3 days 22:07:35,5.0,,,2.0,5.0,0.0,0.0,1.0,0.0,1.0,,190,46,False,False,True,True,Low Activity Leisure
609521,5,0.2,17.2,86,2.14,2023-04-09 21:40:51.000,1,1,0.2,850.0,850.0,170.0,3 days 09:02:54,5.0,,,1.0,5.0,0.0,0.0,1.0,0.0,1.0,,190,31,True,False,True,True,Low Activity Leisure
609526,7,0.29,12.29,86,1.53,2023-07-12 13:48:24.000,2,2,0.29,3018.0,1509.0,431.14,9 days 19:42:15,6.5,,,1.5,6.5,0.0,0.0,0.0,0.0,1.0,,190,24,True,True,True,True,Low Activity Leisure
609531,5,0.2,9.2,46,1.12,2023-04-12 16:44:15.000,1,1,0.2,660.0,660.0,132.0,3 days 17:35:29,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,190,32,False,True,True,True,Low Activity Leisure
609548,6,0.33,12.5,75,1.52,2023-07-07 21:36:15.000,2,2,0.33,1630.14,815.07,271.69,9 days 22:53:48,5.5,1.0,0.0,1.5,5.0,0.0,0.0,1.0,0.5,1.0,518.0,190,29,False,False,True,True,Low Activity Leisure
609555,5,0.4,9.4,47,1.16,2023-06-18 03:23:50.000,2,2,0.4,2788.0,1394.0,557.6,9 days 10:21:27.5,8.0,,,1.5,8.0,0.0,0.0,0.0,0.0,1.0,,190,18,False,False,True,True,Low Activity Leisure
609573,5,0.2,13.0,65,1.61,2023-05-25 20:32:56.000,1,1,0.2,1640.0,1640.0,328.0,10 days 04:11:53,5.0,,,2.0,5.0,0.0,0.0,0.0,0.0,1.0,,190,16,False,False,True,True,Low Activity Leisure
609584,5,0.2,14.8,74,1.81,2023-05-28 12:28:27.000,1,1,0.2,1554.0,1554.0,310.8,7 days 18:16:56,14.0,,,1.0,14.0,0.0,0.0,1.0,0.0,1.0,,190,62,True,True,True,True,Low Activity Leisure
609588,7,0.29,16.29,114,2.02,2023-06-02 12:14:01.000,2,2,0.29,4376.21,2188.11,625.17,7 days 19:33:12,6.5,1.0,0.0,1.5,6.0,0.0,0.0,0.0,0.5,1.0,302.0,190,45,False,False,True,True,Low Activity Leisure
609597,6,0.17,7.33,44,0.91,2023-06-04 21:28:52.000,1,1,0.17,1188.0,1188.0,198.0,5 days 18:09:37,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,190,26,False,False,True,True,Low Activity Leisure
609598,5,0.4,20.8,104,2.58,2023-06-21 21:59:06.000,2,2,0.4,2141.01,1070.51,428.2,7 days 14:36:12,12.5,1.0,0.0,1.0,12.0,0.0,0.0,0.5,0.5,1.0,889.0,190,58,False,True,True,True,Low Activity Leisure
609608,5,0.4,9.4,47,1.17,2023-06-29 18:20:06.000,2,2,0.4,3531.43,1765.72,706.29,5 days 30:49:07.5,7.0,1.0,1.0,1.0,6.5,0.0,0.0,0.5,0.5,1.0,2196.0,190,41,False,False,True,True,Low Activity Leisure
609612,6,0.33,20.33,122,2.5,2023-04-02 18:34:17.000,2,2,0.33,1132.0,566.0,188.67,1 day 29:30:33.5,4.5,,,1.0,4.5,0.0,0.0,0.5,0.0,1.0,,190,44,False,False,True,True,Low Activity Leisure
609640,5,0.6,13.6,68,1.71,2023-05-29 09:22:29.000,3,3,0.6,4996.4,1665.47,999.28,4 days 17:27:03.333333,12.33,,,1.33,12.33,0.0,0.0,0.33,0.0,1.0,,190,52,False,True,True,True,Low Activity Leisure
609652,5,0.6,13.6,68,1.66,2023-05-08 19:05:37.000,3,3,0.6,3796.0,1265.33,759.2,4 days 32:14:07.666667,10.33,,,1.33,10.33,0.0,0.0,0.67,0.0,1.0,,190,27,False,True,True,True,Low Activity Leisure
609653,5,0.4,12.8,64,1.54,2023-03-30 21:18:31.000,2,2,0.4,1442.0,721.0,288.4,4 days 18:34:20.5,7.0,,,1.0,7.0,0.0,0.0,0.0,0.0,1.0,,190,23,False,False,True,True,Low Activity Leisure
609704,6,0.17,16.0,96,2.0,2023-07-05 13:58:15.000,1,1,0.17,561.0,561.0,93.5,5 days 12:46:31,3.0,,,2.0,3.0,0.0,0.0,1.0,0.0,1.0,,190,64,True,False,True,True,Low Activity Leisure
609732,6,0.33,9.5,57,1.18,2023-05-25 10:49:37.000,2,2,0.33,3662.15,1831.08,610.36,7 days 17:49:13,6.5,1.0,0.0,1.0,6.0,0.0,0.0,0.5,0.5,1.0,2114.0,190,59,False,True,True,True,Low Activity Leisure
609753,5,0.4,15.8,79,1.95,2023-06-22 02:51:19.000,2,2,0.4,3766.33,1883.17,753.27,7 days 19:21:43,12.0,1.0,0.0,1.0,11.5,0.0,0.0,0.5,0.5,1.0,3488.0,190,30,False,False,True,True,Low Activity Leisure
609763,8,0.13,8.75,70,1.09,2023-05-30 18:04:37.000,1,1,0.13,186.0,186.0,23.25,3 days 18:08:53,2.0,,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,190,17,True,False,True,True,Low Activity Leisure
609767,7,0.14,9.86,69,1.21,2023-07-07 03:56:35.000,1,1,0.14,2880.0,2880.0,411.43,18 days 15:44:11,6.0,,,1.0,6.0,0.0,0.0,1.0,0.0,1.0,,190,23,False,False,True,True,Low Activity Leisure
609804,5,0.2,13.8,69,1.72,2023-04-01 03:44:49.000,1,1,0.2,1177.0,1177.0,235.4,25 days 07:15:11,11.0,,,1.0,11.0,0.0,0.0,0.0,0.0,1.0,,190,32,True,True,True,True,Low Activity Leisure
609832,6,0.33,15.33,92,1.89,2023-07-19 14:28:37.000,2,2,0.33,3287.66,1643.83,547.94,10 days 15:14:04,15.0,1.0,0.0,1.0,14.5,0.0,0.0,0.5,0.5,1.0,2001.0,190,49,False,True,True,True,Low Activity Leisure
609846,5,0.4,12.4,62,1.51,2023-06-22 19:33:28.000,2,2,0.4,3167.32,1583.66,633.46,3 days 31:09:53,8.5,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.5,1.0,1976.0,190,34,False,False,True,True,Low Activity Leisure
609852,5,0.4,14.0,70,1.76,2023-04-27 17:42:52.000,2,2,0.4,1827.0,913.5,365.4,5 days 15:49:18,5.5,,,1.0,5.5,0.0,0.0,0.0,0.0,1.0,,190,25,False,True,True,True,Low Activity Leisure
609855,5,0.2,16.6,83,2.07,2023-07-02 01:47:07.000,1,1,0.2,2216.07,2216.07,443.21,7 days 07:12:53,10.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,1249.0,190,45,False,True,True,True,Low Activity Leisure
609882,5,0.4,14.2,71,1.78,2023-07-14 21:00:23.000,2,2,0.4,2063.86,1031.93,412.77,7 days 07:11:33.5,8.0,1.0,0.0,1.0,7.5,0.0,0.0,0.0,0.5,1.0,640.0,190,27,False,False,True,True,Low Activity Leisure
609919,6,0.33,9.17,55,1.14,2023-07-04 13:19:37.000,2,2,0.33,4918.64,2459.32,819.77,4 days 18:44:20.5,7.5,1.0,1.0,1.5,7.0,0.0,0.0,0.0,0.5,1.0,1786.0,190,40,True,False,True,True,Low Activity Leisure
609921,5,0.4,22.8,114,2.82,2023-06-14 19:33:07.000,2,2,0.4,5274.21,2637.11,1054.84,7 days 10:58:41,10.5,1.0,0.0,1.0,9.5,0.0,0.0,0.5,0.5,1.0,679.0,190,47,False,True,True,True,Low Activity Leisure
609925,5,0.2,15.0,75,1.86,2023-06-23 12:14:15.000,1,1,0.2,1528.3,1528.3,305.66,5 days 04:26:52,58.0,,,1.0,58.0,0.0,0.0,1.0,0.0,1.0,,190,24,True,False,True,True,Low Activity Leisure
609935,6,0.17,10.33,62,1.27,2023-05-15 13:24:29.000,1,1,0.17,1015.0,1015.0,169.17,4 days 21:35:31,7.0,,,1.0,7.0,0.0,0.0,0.0,0.0,1.0,,190,25,True,False,True,True,Low Activity Leisure
609937,5,0.2,16.0,80,2.02,2023-05-08 22:15:49.000,1,1,0.2,945.0,945.0,189.0,3 days 12:44:11,5.0,,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,,190,23,False,True,True,True,Low Activity Leisure
609942,6,0.17,9.17,55,1.13,2023-07-03 15:28:43.000,1,1,0.17,1468.8,1468.8,244.8,2 days 19:31:17,3.0,,,2.0,3.0,0.0,0.0,1.0,0.0,1.0,,190,58,True,True,True,True,Low Activity Leisure
609962,6,0.17,5.5,33,0.69,2023-07-03 22:49:08.000,1,1,0.17,3960.0,3960.0,660.0,9 days 19:46:49,15.0,,,1.0,15.0,0.0,0.0,0.0,0.0,1.0,,190,36,True,False,True,True,Low Activity Leisure
609991,5,0.4,10.8,54,1.32,2023-06-28 16:40:13.000,2,2,0.4,734.0,367.0,146.8,11 days 27:16:31,3.5,,,1.0,3.5,0.0,0.0,0.0,0.0,1.0,,190,17,True,False,True,True,Low Activity Leisure
610000,5,0.4,12.2,61,1.52,2023-07-19 18:16:23.000,2,2,0.4,2681.68,1340.84,536.34,8 days 29:13:40.5,9.0,1.0,1.0,1.0,8.5,0.0,0.0,0.5,0.5,1.0,1399.0,190,58,True,True,True,True,Low Activity Leisure
610050,6,0.33,11.17,67,1.4,2023-07-11 19:31:45.000,2,2,0.33,5807.45,2903.73,967.91,3 days 26:57:53.5,13.5,1.0,0.5,1.0,12.5,0.0,0.0,0.0,1.0,1.0,1854.0,190,39,True,False,True,True,Low Activity Leisure
610062,7,0.14,26.29,184,3.24,2023-06-27 04:55:08.000,1,1,0.14,528.0,528.0,75.43,14 days 13:18:17,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,190,42,True,False,True,True,Low Activity Leisure
610064,5,0.4,16.2,81,2.0,2023-06-09 01:15:38.000,2,2,0.4,3877.18,1938.59,775.44,5 days 27:52:42.5,9.5,1.0,1.0,1.0,8.0,0.0,0.0,0.5,0.5,1.0,335.0,190,26,False,False,True,True,Low Activity Leisure
610069,6,0.33,10.5,63,1.29,2023-07-04 19:50:10.000,2,2,0.33,3231.7,1615.85,538.62,8 days 17:36:45,9.5,2.0,1.0,1.0,18.0,0.0,0.0,0.0,0.5,0.5,2133.0,190,45,True,True,True,True,Low Activity Leisure
610093,6,0.17,12.33,74,1.52,2023-06-25 12:13:23.000,1,1,0.17,2616.0,2616.0,436.0,19 days 01:54:10,6.0,,,2.0,6.0,0.0,0.0,0.0,0.0,1.0,,190,18,False,False,True,True,Low Activity Leisure
610107,6,0.33,20.83,125,9.34,2023-07-17 18:30:15.159,3,2,0.5,3488.78,1162.93,581.46,5 days 18:50:54.5,16.0,1.5,1.0,1.0,14.67,0.33,0.33,0.33,0.67,1.0,543.0,190,45,False,False,True,True,Low Activity Leisure
610112,7,0.14,19.29,135,2.39,2023-06-30 10:51:22.000,1,1,0.14,645.0,645.0,92.14,6 days 15:05:51,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,190,36,True,True,True,True,Low Activity Leisure
610146,7,0.29,9.57,67,1.2,2023-05-18 01:25:29.000,2,2,0.29,2960.0,1480.0,422.86,7 days 24:46:46,7.5,,,1.5,7.5,0.0,0.0,0.0,0.0,1.0,,190,26,False,False,True,True,Low Activity Leisure
610148,5,0.2,14.2,71,1.76,2023-04-21 08:52:43.000,1,1,0.2,1818.3,1818.3,363.66,42 days 02:07:17,22.0,,,1.0,22.0,0.0,0.0,1.0,0.0,1.0,,190,44,False,True,True,True,Low Activity Leisure
610197,6,0.17,8.5,51,1.07,2023-04-23 13:24:09.000,1,1,0.17,1607.89,1607.89,267.98,8 days 04:35:15,13.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,367.0,190,45,True,True,True,True,Low Activity Leisure
610205,7,0.29,12.86,90,1.6,2023-07-13 06:12:43.000,2,2,0.29,4657.2,2328.6,665.31,6 days 18:57:21,21.0,1.0,1.0,1.0,19.5,0.0,0.0,0.0,1.0,1.0,900.0,190,43,True,True,True,True,Low Activity Leisure
610207,5,0.2,15.8,79,1.96,2023-07-13 21:55:55.000,1,1,0.2,504.0,504.0,100.8,2 days 03:08:51,3.0,,,2.0,3.0,0.0,0.0,0.0,0.0,1.0,,190,33,False,False,True,True,Low Activity Leisure
610238,5,0.4,13.2,66,1.63,2023-07-19 06:33:06.000,2,2,0.4,2946.23,1473.12,589.25,15 days 23:41:48,8.5,1.0,1.0,1.0,7.5,0.0,0.0,0.0,0.5,1.0,340.0,190,18,False,False,True,True,Low Activity Leisure
610260,6,0.17,12.5,75,1.58,2023-07-11 21:54:32.000,1,1,0.17,4454.0,4454.0,742.33,1 day 15:23:37,17.0,,,1.0,17.0,0.0,0.0,0.0,0.0,1.0,,190,20,True,False,True,True,Low Activity Leisure
610262,6,0.17,12.67,76,1.56,2023-06-24 06:04:51.000,1,1,0.17,2004.0,2004.0,334.0,6 days 12:15:48,6.0,,,1.0,6.0,0.0,0.0,1.0,0.0,1.0,,190,60,True,True,True,True,Low Activity Leisure
610280,9,0.22,15.78,142,1.94,2023-06-10 20:30:46.000,2,2,0.22,2418.0,1209.0,268.67,10 days 17:05:01,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,190,57,True,True,True,True,Low Activity Leisure
610285,5,0.2,11.4,57,1.42,2023-04-25 19:52:14.000,1,1,0.2,858.0,858.0,171.6,22 days 06:50:28,11.0,,,1.0,11.0,0.0,0.0,1.0,0.0,1.0,,190,27,False,True,True,True,Low Activity Leisure
610319,5,0.4,17.6,88,2.18,2023-06-09 17:41:31.000,2,2,0.4,2171.2,1085.6,434.24,9 days 07:50:38,9.5,,,1.0,9.5,0.0,0.0,0.5,0.0,1.0,,190,20,True,False,True,True,Low Activity Leisure
610324,5,0.2,14.6,73,1.84,2023-05-01 19:28:29.000,1,1,0.2,954.0,954.0,190.8,9 days 22:32:49,2.0,,,3.0,2.0,0.0,0.0,0.0,0.0,1.0,,190,45,True,False,True,True,Low Activity Leisure
610341,5,0.4,12.8,64,1.59,2023-06-02 17:23:45.000,2,2,0.4,3741.57,1870.79,748.31,6 days 14:38:01,16.5,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.5,1.0,3262.0,190,39,False,False,True,True,Low Activity Leisure
610358,5,0.4,6.8,34,0.85,2023-06-19 17:18:24.000,2,2,0.4,5091.91,2545.96,1018.38,6 days 22:23:00,5.5,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.5,0.5,295.0,190,55,True,True,True,True,Low Activity Leisure
610380,5,0.2,11.4,57,1.43,2023-05-07 18:12:38.000,1,1,0.2,2700.17,2700.17,540.03,5 days 13:23:43,10.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,1948.0,190,56,True,True,True,True,Low Activity Leisure
610385,5,0.2,7.0,35,0.88,2023-07-08 22:41:27.000,1,1,0.2,1410.0,1410.0,282.0,24 days 12:18:33,10.0,,,1.0,10.0,0.0,0.0,0.0,0.0,1.0,,190,68,False,False,True,True,Low Activity Leisure
610399,5,0.4,20.0,100,2.47,2023-06-19 18:34:23.000,2,2,0.4,4516.9,2258.45,903.38,10 days 15:34:34,4.0,,,1.5,4.0,0.0,0.0,0.5,0.0,1.0,,190,75,False,True,True,True,Low Activity Leisure
610402,5,0.2,10.4,52,1.29,2023-05-08 16:30:32.000,1,1,0.2,2158.44,2158.44,431.69,4 days 14:26:17,18.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,1526.0,190,39,False,False,True,True,Low Activity Leisure
610423,5,0.2,10.0,50,1.24,2023-05-23 22:43:42.000,1,1,0.2,595.0,595.0,119.0,2 days 16:26:48,5.0,,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,,190,25,False,False,True,True,Low Activity Leisure
610440,5,0.2,11.0,55,1.4,2023-06-30 22:40:26.000,1,1,0.2,2112.0,2112.0,422.4,8 days 12:19:34,4.0,,,2.0,4.0,0.0,0.0,0.0,0.0,1.0,,190,30,True,False,True,True,Low Activity Leisure
610452,5,0.2,14.8,74,1.86,2023-06-10 23:41:40.000,1,1,0.2,1724.71,1724.71,344.94,5 days 18:37:29,11.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1141.0,190,27,False,False,True,True,Low Activity Leisure
610473,5,0.2,8.0,40,1.01,2023-03-24 15:47:18.000,1,1,0.2,3615.99,3615.99,723.2,168 days 17:12:42,14.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,5402.0,190,67,False,True,True,True,Low Activity Leisure
610490,6,0.17,9.67,58,1.21,2023-07-18 08:46:38.000,1,1,0.17,1402.93,1402.93,233.82,5 days 16:04:54,13.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,364.0,190,42,False,False,True,True,Low Activity Leisure
610546,5,0.4,19.6,98,2.42,2023-07-19 16:12:32.000,2,2,0.4,3350.0,1675.0,670.0,12 days 27:33:34,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,190,16,True,False,True,True,Low Activity Leisure
610607,5,0.4,10.4,52,1.27,2023-05-02 19:37:31.000,2,2,0.4,6740.68,3370.34,1348.14,72 days 23:23:23.5,11.5,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,3271.0,190,59,True,False,True,True,Low Activity Leisure
610609,5,0.4,10.0,50,1.23,2023-07-11 16:39:51.000,2,2,0.4,2430.0,1215.0,486.0,7 days 17:58:18.5,10.0,,,1.0,10.0,0.0,0.0,0.0,0.0,1.0,,190,52,True,True,True,True,Low Activity Leisure
610639,5,0.4,10.2,51,1.3,2023-07-19 09:50:23.000,2,2,0.4,6932.0,3466.0,1386.4,20 days 09:11:18.5,10.0,,,1.5,10.0,0.0,0.0,0.0,0.0,1.0,,190,17,False,False,True,True,Low Activity Leisure
610642,5,0.2,10.4,52,1.3,2023-03-24 14:44:38.000,1,1,0.2,5724.7,5724.7,1144.94,10 days 03:37:37,10.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,395.0,190,46,True,False,True,True,Low Activity Leisure
610648,6,0.5,10.33,62,1.26,2023-06-25 19:39:13.000,3,3,0.5,7007.18,2335.73,1167.86,4 days 18:59:56.666667,13.5,1.0,0.5,2.0,24.0,0.0,0.33,0.0,0.67,0.33,2621.0,190,36,True,True,True,True,Low Activity Leisure
610679,6,0.17,20.17,121,2.47,2023-07-06 13:44:42.000,1,1,0.17,1632.0,1632.0,272.0,9 days 21:48:41,12.0,,,2.0,12.0,0.0,0.0,0.0,0.0,1.0,,190,77,False,True,True,True,Low Activity Leisure
610680,5,0.2,16.6,83,2.08,2023-05-25 16:10:32.000,1,1,0.2,1240.0,1240.0,248.0,3 days 14:30:27,5.0,,,1.0,5.0,0.0,0.0,1.0,0.0,1.0,,190,69,False,True,True,True,Low Activity Leisure
610724,5,0.4,10.6,53,1.34,2023-06-26 20:04:46.000,2,2,0.4,3815.77,1907.89,763.15,5 days 19:57:44,10.0,1.0,0.0,1.0,9.5,0.0,0.0,0.5,0.5,1.0,3939.0,190,32,False,False,True,True,Low Activity Leisure
610805,5,0.2,17.8,89,2.19,2023-03-24 09:49:59.000,1,1,0.2,2328.0,2328.0,465.6,11 days 03:03:25,3.0,,,2.0,3.0,0.0,0.0,1.0,0.0,1.0,,190,25,False,False,True,True,Low Activity Leisure
610815,5,0.4,13.8,69,1.7,2023-05-08 16:17:45.000,2,2,0.4,1536.0,768.0,307.2,7 days 21:52:46.5,9.0,,,1.5,9.0,0.0,0.0,0.0,0.0,1.0,,190,36,False,False,True,True,Low Activity Leisure
610823,6,0.17,11.67,70,1.44,2023-03-25 06:50:25.000,1,1,0.17,525.0,525.0,87.5,3 days 04:09:35,7.0,,,1.0,7.0,0.0,0.0,1.0,0.0,1.0,,190,52,True,True,True,True,Low Activity Leisure
610842,7,0.14,25.14,176,3.12,2023-06-19 13:04:34.000,1,1,0.14,924.0,924.0,132.0,7 days 14:02:48,6.0,,,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,190,17,True,False,True,True,Low Activity Leisure
610849,6,0.5,14.17,85,1.78,2023-06-29 14:27:46.000,3,3,0.5,4007.48,1335.83,667.91,14 days 07:54:01.333333,16.0,1.0,1.0,1.0,15.33,0.0,0.0,0.0,0.33,1.0,3493.0,190,34,False,True,True,True,Low Activity Leisure
610857,5,0.2,26.4,132,3.23,2023-07-14 16:30:42.000,1,1,0.2,4512.0,4512.0,902.4,11 days 21:45:42,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,190,64,False,True,True,True,Low Activity Leisure
610870,5,0.2,12.6,63,1.57,2023-06-19 13:56:51.000,1,1,0.2,589.95,589.95,117.99,29 days 14:32:07,9.0,,,1.0,9.0,0.0,0.0,1.0,0.0,1.0,,190,20,True,False,True,True,Low Activity Leisure
610872,5,0.4,15.2,76,1.89,2023-05-30 09:26:50.000,2,2,0.4,969.0,484.5,193.8,17 days 16:00:03,5.5,,,1.0,5.5,0.0,0.0,0.0,0.0,1.0,,190,34,False,False,True,True,Low Activity Leisure
610884,6,0.17,7.67,46,0.96,2023-04-09 22:51:24.000,1,1,0.17,1090.0,1090.0,181.67,9 days 12:08:36,5.0,,,2.0,5.0,0.0,0.0,0.0,0.0,1.0,,190,31,False,True,True,True,Low Activity Leisure
610898,5,0.2,10.4,52,1.29,2023-05-31 21:48:36.000,1,1,0.2,939.36,939.36,187.87,6 days 10:55:10,13.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,2163.0,190,39,True,True,True,True,Low Activity Leisure
610903,5,0.2,15.6,78,1.92,2023-07-09 20:20:11.000,1,1,0.2,228.0,228.0,45.6,8 days 17:22:49,3.0,,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,190,31,False,True,True,True,Low Activity Leisure
610912,5,0.4,12.2,61,1.53,2023-07-08 10:09:08.000,2,2,0.4,3222.9,1611.45,644.58,21 days 25:01:07.5,8.0,,,1.0,8.0,0.0,0.0,1.0,0.0,1.0,,190,55,True,True,True,True,Low Activity Leisure
610953,6,0.17,12.33,74,1.54,2023-06-23 14:56:54.000,1,1,0.17,1809.0,1809.0,301.5,5 days 16:45:43,9.0,,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,190,33,False,True,True,True,Low Activity Leisure
610966,6,0.33,13.67,82,1.69,2023-07-11 12:49:30.000,2,2,0.33,3078.0,1539.0,513.0,35 days 17:08:47.5,4.0,,,2.0,4.0,0.0,0.0,0.5,0.0,1.0,,190,28,True,False,True,True,Low Activity Leisure
610968,5,0.2,14.2,71,1.78,2023-06-10 17:59:02.000,1,1,0.2,1614.0,1614.0,322.8,15 days 15:44:07,3.0,,,2.0,3.0,0.0,0.0,0.0,0.0,1.0,,190,18,True,False,True,True,Low Activity Leisure
610981,6,0.17,13.5,81,1.65,2023-07-17 11:22:12.000,1,1,0.17,1747.86,1747.86,291.31,8 days 01:07:56,14.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,463.0,190,26,False,False,True,True,Low Activity Leisure
610986,6,0.17,14.33,86,1.79,2023-06-06 07:29:45.000,1,1,0.17,300.0,300.0,50.0,2 days 03:30:15,5.0,,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,,190,37,False,False,True,True,Low Activity Leisure
611005,6,0.17,8.17,49,1.03,2023-06-07 11:27:49.000,1,1,0.17,1952.0,1952.0,325.33,10 days 14:45:34,8.0,,,1.0,8.0,0.0,0.0,0.0,0.0,1.0,,190,70,False,False,True,True,Low Activity Leisure
